0,1
9606.ensp00000275493,0
9606.ensp00000433642,1
9606.ensp00000438615,2
9606.ensp00000363773,3
9606.ensp00000313967,4
9606.ensp00000363770,5
9606.ensp00000356946,6
9606.ensp00000385035,7
9606.ensp00000358165,8
9606.ensp00000271450,9
9606.ensp00000351497,10
9606.ensp00000359663,11
9606.ensp00000308938,12
9606.ensp00000339328,13
9606.ensp00000361850,14
9606.ensp00000220809,15
9606.ensp00000223095,16
9606.ensp00000364709,17
9606.ensp00000218099,18
9606.ensp00000261405,19
9606.ensp00000320866,20
9606.ensp00000247461,21
9606.ensp00000243077,22
9606.ensp00000245907,23
9606.ensp00000223642,24
9606.ensp00000303830,25
9606.ensp00000268035,26
9606.ensp00000306361,27
9606.ensp00000364731,28
9606.ensp00000233838,29
9606.ensp00000334145,30
9606.ensp00000410294,31
9606.ensp00000393312,32
9606.ensp00000339824,33
9606.ensp00000452786,34
9606.ensp00000353393,35
9606.ensp00000356771,36
9606.ensp00000308541,37
9606.ensp00000264613,38
9606.ensp00000265986,39
9606.ensp00000236671,40
9606.ensp00000269571,41
9606.ensp00000433277,42
9606.ensp00000419425,43
9606.ensp00000349252,44
9606.ensp00000384957,45
9606.ensp00000380227,46
9606.ensp00000478570,47
9606.ensp00000234111,48
9606.ensp00000399415,49
9606.ensp00000378408,50
9606.ensp00000302620,51
9606.ensp00000403644,52
9606.ensp00000355536,53
9606.ensp00000365777,54
9606.ensp00000236959,55
9606.ensp00000354511,56
9606.ensp00000320171,57
9606.ensp00000465734,58
9606.ensp00000261187,59
9606.ensp00000441065,60
9606.ensp00000370571,61
9606.ensp00000448059,62
9606.ensp00000303211,63
9606.ensp00000264381,64
9606.ensp00000407546,65
9606.ensp00000361471,66
9606.ensp00000376776,67
9606.ensp00000355601,68
9606.ensp00000264162,69
9606.ensp00000420194,70
9606.ensp00000358301,71
9606.ensp00000305372,72
9606.ensp00000333019,73
9606.ensp00000381057,74
9606.ensp00000261267,75
9606.ensp00000349446,76
9606.ensp00000264220,77
9606.ensp00000307900,78
9606.ensp00000362608,79
9606.ensp00000304229,80
9606.ensp00000286621,81
9606.ensp00000384763,82
9606.ensp00000459962,83
9606.ensp00000385523,84
9606.ensp00000447149,85
9606.ensp00000310928,86
9606.ensp00000287820,87
9606.ensp00000419692,88
9606.ensp00000325312,89
9606.ensp00000280612,90
9606.ensp00000428994,91
9606.ensp00000296526,92
9606.ensp00000481554,93
9606.ensp00000216951,94
9606.ensp00000311469,95
9606.ensp00000358851,96
9606.ensp00000381607,97
9606.ensp00000407375,98
9606.ensp00000362463,99
9606.ensp00000295256,100
9606.ensp00000420168,101
9606.ensp00000335620,102
9606.ensp00000285930,103
9606.ensp00000361405,104
9606.ensp00000337915,105
9606.ensp00000408695,106
9606.ensp00000264428,107
9606.ensp00000274093,108
9606.ensp00000411593,109
9606.ensp00000243389,110
9606.ensp00000302111,111
9606.ensp00000199936,112
9606.ensp00000296412,113
9606.ensp00000358421,114
9606.ensp00000370254,115
9606.ensp00000316786,116
9606.ensp00000466799,117
9606.ensp00000369822,118
9606.ensp00000263321,119
9606.ensp00000355995,120
9606.ensp00000396308,121
9606.ensp00000306606,122
9606.ensp00000311095,123
9606.ensp00000445175,124
9606.ensp00000426083,125
9606.ensp00000354687,126
9606.ensp00000229239,127
9606.ensp00000287936,128
9606.ensp00000369927,129
9606.ensp00000263368,130
9606.ensp00000370129,131
9606.ensp00000321584,132
9606.ensp00000216117,133
9606.ensp00000345096,134
9606.ensp00000356438,135
9606.ensp00000354612,136
9606.ensp00000255858,137
9606.ensp00000363512,138
9606.ensp00000478755,139
9606.ensp00000215812,140
9606.ensp00000305355,141
9606.ensp00000336528,142
9606.ensp00000447173,143
9606.ensp00000378426,144
9606.ensp00000234071,145
9606.ensp00000319788,146
9606.ensp00000361423,147
9606.ensp00000303960,148
9606.ensp00000373700,149
9606.ensp00000451828,150
9606.ensp00000281456,151
9606.ensp00000263817,152
9606.ensp00000478255,153
9606.ensp00000359478,154
9606.ensp00000205557,155
9606.ensp00000366084,156
9606.ensp00000382342,157
9606.ensp00000003084,158
9606.ensp00000217244,159
9606.ensp00000261707,160
9606.ensp00000262186,161
9606.ensp00000298472,162
9606.ensp00000270349,163
9606.ensp00000219833,164
9606.ensp00000368766,165
9606.ensp00000306662,166
9606.ensp00000280155,167
9606.ensp00000480573,168
9606.ensp00000386069,169
9606.ensp00000343782,170
9606.ensp00000354859,171
9606.ensp00000367309,172
9606.ensp00000340684,173
9606.ensp00000359285,174
9606.ensp00000357461,175
9606.ensp00000385026,176
9606.ensp00000315602,177
9606.ensp00000312663,178
9606.ensp00000250699,179
9606.ensp00000261751,180
9606.ensp00000379683,181
9606.ensp00000393097,182
9606.ensp00000421828,183
9606.ensp00000359337,184
9606.ensp00000264318,185
9606.ensp00000335592,186
9606.ensp00000274545,187
9606.ensp00000295454,188
9606.ensp00000274547,189
9606.ensp00000308725,190
9606.ensp00000367848,191
9606.ensp00000359353,192
9606.ensp00000295452,193
9606.ensp00000410732,194
9606.ensp00000479113,195
9606.ensp00000430100,196
9606.ensp00000469332,197
9606.ensp00000379563,198
9606.ensp00000394624,199
9606.ensp00000276198,200
9606.ensp00000265572,201
9606.ensp00000234961,202
9606.ensp00000255380,203
9606.ensp00000306490,204
9606.ensp00000377424,205
9606.ensp00000355904,206
9606.ensp00000384851,207
9606.ensp00000353720,208
9606.ensp00000356205,209
9606.ensp00000336630,210
9606.ensp00000352608,211
9606.ensp00000307259,212
9606.ensp00000388510,213
9606.ensp00000332296,214
9606.ensp00000352900,215
9606.ensp00000363817,216
9606.ensp00000254066,217
9606.ensp00000262623,218
9606.ensp00000379822,219
9606.ensp00000380247,220
9606.ensp00000363748,221
9606.ensp00000358963,222
9606.ensp00000322924,223
9606.ensp00000316244,224
9606.ensp00000307766,225
9606.ensp00000258400,226
9606.ensp00000337949,227
9606.ensp00000376432,228
9606.ensp00000430432,229
9606.ensp00000262888,230
9606.ensp00000371985,231
9606.ensp00000421326,232
9606.ensp00000412673,233
9606.ensp00000386029,234
9606.ensp00000481321,235
9606.ensp00000300738,236
9606.ensp00000354532,237
9606.ensp00000266376,238
9606.ensp00000288139,239
9606.ensp00000365441,240
9606.ensp00000355192,241
9606.ensp00000377840,242
9606.ensp00000320025,243
9606.ensp00000301050,244
9606.ensp00000438949,245
9606.ensp00000430684,246
9606.ensp00000225275,247
9606.ensp00000377353,248
9606.ensp00000306129,249
9606.ensp00000437737,250
9606.ensp00000373169,251
9606.ensp00000176183,252
9606.ensp00000347754,253
9606.ensp00000289753,254
9606.ensp00000399745,255
9606.ensp00000409378,256
9606.ensp00000372750,257
9606.ensp00000410257,258
9606.ensp00000303540,259
9606.ensp00000283254,260
9606.ensp00000405330,261
9606.ensp00000343925,262
9606.ensp00000399968,263
9606.ensp00000363822,264
9606.ensp00000369816,265
9606.ensp00000003100,266
9606.ensp00000349320,267
9606.ensp00000334198,268
9606.ensp00000418081,269
9606.ensp00000285379,270
9606.ensp00000300900,271
9606.ensp00000430656,272
9606.ensp00000285381,273
9606.ensp00000419422,274
9606.ensp00000355759,275
9606.ensp00000264637,276
9606.ensp00000379904,277
9606.ensp00000394936,278
9606.ensp00000390600,279
9606.ensp00000386306,280
9606.ensp00000396320,281
9606.ensp00000259396,282
9606.ensp00000325120,283
9606.ensp00000226021,284
9606.ensp00000345708,285
9606.ensp00000345659,286
9606.ensp00000364586,287
9606.ensp00000243167,288
9606.ensp00000431418,289
9606.ensp00000366506,290
9606.ensp00000256906,291
9606.ensp00000277010,292
9606.ensp00000332812,293
9606.ensp00000242057,294
9606.ensp00000352011,295
9606.ensp00000286628,296
9606.ensp00000251595,297
9606.ensp00000264498,298
9606.ensp00000306099,299
9606.ensp00000274192,300
9606.ensp00000360423,301
9606.ensp00000340409,302
9606.ensp00000353362,303
9606.ensp00000385019,304
9606.ensp00000445306,305
9606.ensp00000350815,306
9606.ensp00000231509,307
9606.ensp00000261937,308
9606.ensp00000251849,309
9606.ensp00000263923,310
9606.ensp00000288602,311
9606.ensp00000241453,312
9606.ensp00000261799,313
9606.ensp00000288135,314
9606.ensp00000347942,315
9606.ensp00000282397,316
9606.ensp00000365686,317
9606.ensp00000417085,318
9606.ensp00000369375,319
9606.ensp00000477587,320
9606.ensp00000315644,321
9606.ensp00000402152,322
9606.ensp00000368727,323
9606.ensp00000360939,324
9606.ensp00000411532,325
9606.ensp00000358513,326
9606.ensp00000363596,327
9606.ensp00000478492,328
9606.ensp00000344220,329
9606.ensp00000384881,330
9606.ensp00000237612,331
9606.ensp00000367102,332
9606.ensp00000337335,333
9606.ensp00000301891,334
9606.ensp00000361666,335
9606.ensp00000295897,336
9606.ensp00000318820,337
9606.ensp00000323929,338
9606.ensp00000385834,339
9606.ensp00000301071,340
9606.ensp00000339001,341
9606.ensp00000248437,342
9606.ensp00000367608,343
9606.ensp00000245407,344
9606.ensp00000200652,345
9606.ensp00000290866,346
9606.ensp00000356436,347
9606.ensp00000366109,348
9606.ensp00000296511,349
9606.ensp00000353915,350
9606.ensp00000263025,351
9606.ensp00000352584,352
9606.ensp00000280097,353
9606.ensp00000335153,354
9606.ensp00000299767,355
9606.ensp00000286301,356
9606.ensp00000257290,357
9606.ensp00000303522,358
9606.ensp00000396704,359
9606.ensp00000360522,360
9606.ensp00000224356,361
9606.ensp00000354522,362
9606.ensp00000291700,363
9606.ensp00000357688,364
9606.ensp00000357697,365
9606.ensp00000292513,366
9606.ensp00000380281,367
9606.ensp00000354632,368
9606.ensp00000355231,369
9606.ensp00000322788,370
9606.ensp00000219070,371
9606.ensp00000299855,372
9606.ensp00000236826,373
9606.ensp00000458585,374
9606.ensp00000260302,375
9606.ensp00000312286,376
9606.ensp00000323926,377
9606.ensp00000262209,378
9606.ensp00000301365,379
9606.ensp00000356959,380
9606.ensp00000226730,381
9606.ensp00000265896,382
9606.ensp00000383003,383
9606.ensp00000354558,384
9606.ensp00000350024,385
9606.ensp00000406050,386
9606.ensp00000260191,387
9606.ensp00000371929,388
9606.ensp00000322617,389
9606.ensp00000349003,390
9606.ensp00000315011,391
9606.ensp00000269305,392
9606.ensp00000358983,393
9606.ensp00000226574,394
9606.ensp00000360317,395
9606.ensp00000342007,396
9606.ensp00000360372,397
9606.ensp00000361965,398
9606.ensp00000265421,399
9606.ensp00000270142,400
9606.ensp00000298556,401
9606.ensp00000366233,402
9606.ensp00000259455,403
9606.ensp00000240662,404
9606.ensp00000263341,405
9606.ensp00000433138,406
9606.ensp00000311032,407
9606.ensp00000307786,408
9606.ensp00000352516,409
9606.ensp00000256958,410
9606.ensp00000305974,411
9606.ensp00000261196,412
9606.ensp00000289575,413
9606.ensp00000381185,414
9606.ensp00000357712,415
9606.ensp00000215832,416
9606.ensp00000353731,417
9606.ensp00000291294,418
9606.ensp00000356671,419
9606.ensp00000480791,420
9606.ensp00000296271,421
9606.ensp00000359793,422
9606.ensp00000362649,423
9606.ensp00000363089,424
9606.ensp00000228740,425
9606.ensp00000216629,426
9606.ensp00000241052,427
9606.ensp00000217133,428
9606.ensp00000362680,429
9606.ensp00000337825,430
9606.ensp00000483570,431
9606.ensp00000350896,432
9606.ensp00000428924,433
9606.ensp00000229795,434
9606.ensp00000229135,435
9606.ensp00000222381,436
9606.ensp00000264933,437
9606.ensp00000226413,438
9606.ensp00000353224,439
9606.ensp00000362674,440
9606.ensp00000307199,441
9606.ensp00000273550,442
9606.ensp00000305480,443
9606.ensp00000347170,444
9606.ensp00000284503,445
9606.ensp00000378669,446
9606.ensp00000339063,447
9606.ensp00000337060,448
9606.ensp00000327801,449
9606.ensp00000262746,450
9606.ensp00000229270,451
9606.ensp00000245185,452
9606.ensp00000264606,453
9606.ensp00000478425,454
9606.ensp00000255040,455
9606.ensp00000457539,456
9606.ensp00000416561,457
9606.ensp00000253496,458
9606.ensp00000356382,459
9606.ensp00000333994,460
9606.ensp00000264690,461
9606.ensp00000416066,462
9606.ensp00000342850,463
9606.ensp00000215727,464
9606.ensp00000237014,465
9606.ensp00000385216,466
9606.ensp00000478561,467
9606.ensp00000291442,468
9606.ensp00000222002,469
9606.ensp00000269582,470
9606.ensp00000378972,471
9606.ensp00000320295,472
9606.ensp00000386284,473
9606.ensp00000288022,474
9606.ensp00000324806,475
9606.ensp00000266970,476
9606.ensp00000364907,477
9606.ensp00000356070,478
9606.ensp00000419782,479
9606.ensp00000378699,480
9606.ensp00000356198,481
9606.ensp00000349687,482
9606.ensp00000217426,483
9606.ensp00000485444,484
9606.ensp00000369050,485
9606.ensp00000223366,486
9606.ensp00000402103,487
9606.ensp00000330484,488
9606.ensp00000481450,489
9606.ensp00000354610,490
9606.ensp00000380489,491
9606.ensp00000354499,492
9606.ensp00000354876,493
9606.ensp00000358223,494
9606.ensp00000216911,495
9606.ensp00000309591,496
9606.ensp00000346001,497
9606.ensp00000011292,498
9606.ensp00000290349,499
9606.ensp00000231751,500
9606.ensp00000265769,501
9606.ensp00000354280,502
9606.ensp00000308720,503
9606.ensp00000301420,504
9606.ensp00000359211,505
9606.ensp00000419970,506
9606.ensp00000228476,507
9606.ensp00000368066,508
9606.ensp00000483018,509
9606.ensp00000483375,510
9606.ensp00000377192,511
9606.ensp00000361140,512
9606.ensp00000265734,513
9606.ensp00000257904,514
9606.ensp00000360683,515
9606.ensp00000363079,516
9606.ensp00000317842,517
9606.ensp00000440005,518
9606.ensp00000215754,519
9606.ensp00000417222,520
9606.ensp00000307940,521
9606.ensp00000352157,522
9606.ensp00000304802,523
9606.ensp00000470298,524
9606.ensp00000306920,525
9606.ensp00000346768,526
9606.ensp00000364257,527
9606.ensp00000384708,528
9606.ensp00000334061,529
9606.ensp00000302486,530
9606.ensp00000361548,531
9606.ensp00000388648,532
9606.ensp00000253727,533
9606.ensp00000477707,534
9606.ensp00000303423,535
9606.ensp00000246166,536
9606.ensp00000349078,537
9606.ensp00000282841,538
9606.ensp00000379696,539
9606.ensp00000354554,540
9606.ensp00000367939,541
9606.ensp00000467262,542
9606.ensp00000430494,543
9606.ensp00000332887,544
9606.ensp00000317272,545
9606.ensp00000343204,546
9606.ensp00000371067,547
9606.ensp00000282249,548
9606.ensp00000350198,549
9606.ensp00000293897,550
9606.ensp00000405573,551
9606.ensp00000329374,552
9606.ensp00000385675,553
9606.ensp00000360609,554
9606.ensp00000394227,555
9606.ensp00000264870,556
9606.ensp00000273398,557
9606.ensp00000333926,558
9606.ensp00000222382,559
9606.ensp00000222982,560
9606.ensp00000480571,561
9606.ensp00000440689,562
9606.ensp00000260682,563
9606.ensp00000353820,564
9606.ensp00000304845,565
9606.ensp00000357981,566
9606.ensp00000364133,567
9606.ensp00000402084,568
9606.ensp00000300093,569
9606.ensp00000362353,570
9606.ensp00000260116,571
9606.ensp00000285979,572
9606.ensp00000363832,573
9606.ensp00000360247,574
9606.ensp00000324648,575
9606.ensp00000301141,576
9606.ensp00000332679,577
9606.ensp00000341045,578
9606.ensp00000418532,579
9606.ensp00000362508,580
9606.ensp00000303174,581
9606.ensp00000343838,582
9606.ensp00000304811,583
9606.ensp00000286648,584
9606.ensp00000356729,585
9606.ensp00000286479,586
9606.ensp00000305221,587
9606.ensp00000379038,588
9606.ensp00000312304,589
9606.ensp00000364212,590
9606.ensp00000481732,591
9606.ensp00000221700,592
9606.ensp00000418525,593
9606.ensp00000285238,594
9606.ensp00000245312,595
9606.ensp00000216540,596
9606.ensp00000361608,597
9606.ensp00000357844,598
9606.ensp00000311291,599
9606.ensp00000355920,600
9606.ensp00000355930,601
9606.ensp00000275300,602
9606.ensp00000378230,603
9606.ensp00000365413,604
9606.ensp00000444149,605
9606.ensp00000309741,606
9606.ensp00000217159,607
9606.ensp00000261622,608
9606.ensp00000320634,609
9606.ensp00000270570,610
9606.ensp00000326671,611
9606.ensp00000366525,612
9606.ensp00000284981,613
9606.ensp00000266732,614
9606.ensp00000363524,615
9606.ensp00000370109,616
9606.ensp00000356379,617
9606.ensp00000300403,618
9606.ensp00000264638,619
9606.ensp00000306185,620
9606.ensp00000438483,621
9606.ensp00000340243,622
9606.ensp00000317891,623
9606.ensp00000253778,624
9606.ensp00000479153,625
9606.ensp00000296721,626
9606.ensp00000256442,627
9606.ensp00000261601,628
9606.ensp00000328352,629
9606.ensp00000264156,630
9606.ensp00000217456,631
9606.ensp00000353344,632
9606.ensp00000253462,633
9606.ensp00000343690,634
9606.ensp00000244763,635
9606.ensp00000355506,636
9606.ensp00000262460,637
9606.ensp00000240423,638
9606.ensp00000353770,639
9606.ensp00000368710,640
9606.ensp00000258772,641
9606.ensp00000000412,642
9606.ensp00000211998,643
9606.ensp00000364802,644
9606.ensp00000344635,645
9606.ensp00000263556,646
9606.ensp00000226253,647
9606.ensp00000453403,648
9606.ensp00000378356,649
9606.ensp00000349961,650
9606.ensp00000234091,651
9606.ensp00000361540,652
9606.ensp00000209728,653
9606.ensp00000433681,654
9606.ensp00000315659,655
9606.ensp00000358064,656
9606.ensp00000369292,657
9606.ensp00000326759,658
9606.ensp00000342513,659
9606.ensp00000392025,660
9606.ensp00000262738,661
9606.ensp00000361824,662
9606.ensp00000376436,663
9606.ensp00000282561,664
9606.ensp00000270861,665
9606.ensp00000359305,666
9606.ensp00000422431,667
9606.ensp00000363763,668
9606.ensp00000295006,669
9606.ensp00000375778,670
9606.ensp00000376272,671
9606.ensp00000250092,672
9606.ensp00000418735,673
9606.ensp00000286371,674
9606.ensp00000392043,675
9606.ensp00000329468,676
9606.ensp00000216367,677
9606.ensp00000192788,678
9606.ensp00000321239,679
9606.ensp00000270776,680
9606.ensp00000264057,681
9606.ensp00000263795,682
9606.ensp00000276431,683
9606.ensp00000463978,684
9606.ensp00000262713,685
9606.ensp00000253063,686
9606.ensp00000256495,687
9606.ensp00000420612,688
9606.ensp00000264775,689
9606.ensp00000355866,690
9606.ensp00000225831,691
9606.ensp00000242208,692
9606.ensp00000409131,693
9606.ensp00000355968,694
9606.ensp00000265000,695
9606.ensp00000370377,696
9606.ensp00000345083,697
9606.ensp00000356399,698
9606.ensp00000300870,699
9606.ensp00000312150,700
9606.ensp00000227266,701
9606.ensp00000331944,702
9606.ensp00000404079,703
9606.ensp00000262424,704
9606.ensp00000360305,705
9606.ensp00000314067,706
9606.ensp00000262094,707
9606.ensp00000261407,708
9606.ensp00000357453,709
9606.ensp00000307046,710
9606.ensp00000410833,711
9606.ensp00000434516,712
9606.ensp00000361151,713
9606.ensp00000261416,714
9606.ensp00000340427,715
9606.ensp00000363590,716
9606.ensp00000311502,717
9606.ensp00000263035,718
9606.ensp00000312734,719
9606.ensp00000354837,720
9606.ensp00000228872,721
9606.ensp00000480890,722
9606.ensp00000355996,723
9606.ensp00000378965,724
9606.ensp00000370376,725
9606.ensp00000297350,726
9606.ensp00000206423,727
9606.ensp00000441831,728
9606.ensp00000296591,729
9606.ensp00000253792,730
9606.ensp00000385083,731
9606.ensp00000258499,732
9606.ensp00000433352,733
9606.ensp00000421981,734
9606.ensp00000286614,735
9606.ensp00000362563,736
9606.ensp00000393762,737
9606.ensp00000359719,738
9606.ensp00000420616,739
9606.ensp00000429089,740
9606.ensp00000340944,741
9606.ensp00000365505,742
9606.ensp00000453076,743
9606.ensp00000256637,744
9606.ensp00000378177,745
9606.ensp00000383333,746
9606.ensp00000332663,747
9606.ensp00000365720,748
9606.ensp00000269466,749
9606.ensp00000402373,750
9606.ensp00000254101,751
9606.ensp00000209875,752
9606.ensp00000436152,753
9606.ensp00000260128,754
9606.ensp00000342858,755
9606.ensp00000290551,756
9606.ensp00000367762,757
9606.ensp00000315743,758
9606.ensp00000238994,759
9606.ensp00000266682,760
9606.ensp00000316729,761
9606.ensp00000406933,762
9606.ensp00000437955,763
9606.ensp00000386884,764
9606.ensp00000341208,765
9606.ensp00000344215,766
9606.ensp00000261769,767
9606.ensp00000333633,768
9606.ensp00000382800,769
9606.ensp00000354207,770
9606.ensp00000454157,771
9606.ensp00000379065,772
9606.ensp00000267287,773
9606.ensp00000302456,774
9606.ensp00000387699,775
9606.ensp00000254958,776
9606.ensp00000318585,777
9606.ensp00000228682,778
9606.ensp00000400175,779
9606.ensp00000353654,780
9606.ensp00000225964,781
9606.ensp00000437621,782
9606.ensp00000399888,783
9606.ensp00000261254,784
9606.ensp00000274026,785
9606.ensp00000313950,786
9606.ensp00000479618,787
9606.ensp00000355249,788
9606.ensp00000340874,789
9606.ensp00000410452,790
9606.ensp00000376943,791
9606.ensp00000320147,792
9606.ensp00000343619,793
9606.ensp00000353826,794
9606.ensp00000303706,795
9606.ensp00000361708,796
9606.ensp00000227507,797
9606.ensp00000345571,798
9606.ensp00000363708,799
9606.ensp00000369887,800
9606.ensp00000272369,801
9606.ensp00000365851,802
9606.ensp00000232424,803
9606.ensp00000262904,804
9606.ensp00000384625,805
9606.ensp00000269216,806
9606.ensp00000370408,807
9606.ensp00000262643,808
9606.ensp00000284523,809
9606.ensp00000339992,810
9606.ensp00000356426,811
9606.ensp00000362981,812
9606.ensp00000357625,813
9606.ensp00000366915,814
9606.ensp00000323588,815
9606.ensp00000363804,816
9606.ensp00000256078,817
9606.ensp00000354487,818
9606.ensp00000383118,819
9606.ensp00000212015,820
9606.ensp00000299084,821
9606.ensp00000414303,822
9606.ensp00000265354,823
9606.ensp00000325546,824
9606.ensp00000281043,825
9606.ensp00000244769,826
9606.ensp00000375892,827
9606.ensp00000484824,828
9606.ensp00000385824,829
9606.ensp00000395535,830
9606.ensp00000308970,831
9606.ensp00000260010,832
9606.ensp00000329418,833
9606.ensp00000358994,834
9606.ensp00000325074,835
9606.ensp00000372035,836
9606.ensp00000317985,837
9606.ensp00000285735,838
